agg_error per_agent_error
0 376.59672857592085 939.3398688169216
1 198.27988170603734 983.9578483926418
2 4.944376684155839 39.13721269560952
3 9.705786836760486 23.06233353582408
4 3.4505963306014653 2.719366280873232
5 1.668069984851844 3.0643495697833485
6 1.2978175750759915 3.1676247925717043
7 1.184118137696323 2.3347027522257155
8 1.127926143622803 1.5845498171276864
9 1.097562637369533 1.1263783367487998
10 1.0822021540071165 0.8730172976144912
11 1.0744057656297428 0.725286589178284
12 1.0693439973249546 0.6270120871375144
13 1.0644938432383269 0.553865493553968
14 1.0588927315029235 0.49681666293686255
15 1.0524252285767506 0.45235822111643065
16 1.045337096719991 0.41836064613279195
17 1.0379645882015198 0.3928330199025365
18 1.030609430347888 0.37380656083900965
19 1.0234962858653955 0.3594966228313921
20 1.01677036615363 0.34843781463824874
21 1.0105110004388729 0.3395282458948706
22 1.0047489534946226 0.3320024621085327
23 0.9994821817519937 0.3253680411389661
24 0.994688284589215 0.3193332223741454
25 0.9903335518775427 0.3137413803226066
26 0.9863791407969684 0.30851900631576645
27 0.9827850612898552 0.30363821171351524
28 0.9795125913686169 0.2990919313025384
29 0.9765256195657772 0.2948789904148404
30 0.9737912841172851 0.290996184988148
31 0.9712801703207511 0.28743496254425704
32 0.9689662442033808 0.2841808641864859
33 0.9668266400327397 0.28121443066439633
34 0.9648413768266547 0.2785127224687417
35 0.9629930502709305 0.27605094019928533
36 0.9612665274472927 0.27380386739528206
37 0.9596486595095945 0.2717470131584255
38 0.958128019732723 0.26985742684009506
39 0.9566946696525884 0.26811420985037393
40 0.9553399532588732 0.2664987745613642
41 0.9540563176842356 0.26499490788787816
42 0.952837158085609 0.263588694832829
43 0.9516766841306944 0.26226835000546295
44 0.95056980549122 0.26102399595932474
45 0.9495120338818018 0.25984741797841826
46 0.9484993993939842 0.2587318166341657
47 0.9475283791140945 0.2576715724660268
48 0.9465958362547262 0.25666203159927126
49 0.9456989682586018 0.2556993169155075
50 0.9448352625432435 0.2547801663576976
51 0.9440024587424443 0.2539017978737611
52 0.943198516465785 0.25306179917701227
53 0.9424215877414189 0.25225803974385125
54 0.941669993431864 0.2514886021238192
55 0.9409422030195436 0.25075172957830777
56 0.9402368172504867 0.2500457871935111
57 0.9395525532027709 0.24936923385632404
58 0.9388882314128519 0.2487206027846135
59 0.9382427647494838 0.2480984886274958
60 0.9376151487728663 0.24750153947135
61 0.9370044533572932 0.24692845238712396
62 0.9364098153899371 0.24637797142485746
63 0.9358304323874448 0.24584888719797132
64 0.9352655568965689 0.2453400374018347
65 0.9347144915657406 0.24485030777974612
66 0.9341765847919851 0.24437863318733968
67 0.9336512268622751 0.24392399851688487
68 0.9331378465208542 0.2434854393296064
69 0.932635907904491 0.2430620421105449
70 0.9321449077964653 0.24265294411004226
71 0.9316643731574764 0.24225733277169043
72 0.9311938588979334 0.24187444477129666
73 0.9307329458613534 0.24150356470740836
74 0.9302812389930253 0.24114402349321684
75 0.9298383656718422 0.24079519650387976
76 0.9294039741863745 0.24045650153380982
77 0.9289777323389057 0.24012739661639182
78 0.9285593261634284 0.2398073777547398
79 0.928148458745479 0.23949597660720784
80 0.9277448491333343 0.2391927581658893
81 0.9273482313314457 0.23889731846069337
82 0.92695835336815 0.2386092823160375
83 0.9265749764307094 0.2383283011819189
84 0.9261978740615477 0.23805405105627053
85 0.9258268314103043 0.23778623051112666
86 0.9254616445369268 0.237524558831251
87 0.925102119761566 0.23726877427053328
88 0.9247480730574924 0.23701863242861304
89 0.9243993294836553 0.23677390474782323
90 0.9240557226538433 0.2365343771286041
91 0.923717094239709 0.23629984866001502
92 0.9233832935051862 0.23607013046077266
93 0.9230541768700453 0.235845044625375
94 0.9227296075005453 0.2356244232692561
95 0.9224094549253223 0.2354081076665243
96 0.9220935946747882 0.23519594747363634
97 0.9217819079424872 0.23498780003231867
98 0.9214742812669566 0.23478352974511063
99 0.9211706062327673 0.23458300751709393
100 0.9208707791895008 0.2343861102576076
101 0.9205747009875379 0.23419272043606354
102 0.9202822767295925 0.23400272568631025
103 0.9199934155370081 0.23381601845436645
104 0.9197080303299088 0.23363249568472227
105 0.9194260376203445 0.23345205854078951
106 0.9191473573176426 0.23327461215546322
107 0.9188719125452189 0.2331000654081258
108 0.9185996294681578 0.23292833072477853
109 0.9183304371309066 0.23275932389832787
110 0.9180642673044829 0.23259296392636644
111 0.917801054342619 0.23242917286409148
112 0.9175407350463125 0.232267875690274
113 0.9172832485362785 0.2321090001844493
114 0.9170285361328356 0.23195247681372738
115 0.916776541242784 0.23179823862783439
116 0.9165272092528549 0.23164622116118383
117 0.9162804874293484 0.23149636234094892
118 0.9160363248235879 0.23134860240025673
119 0.9157946721828486 0.2312028837957606
120 0.9155554818664313 0.23105915112896613
121 0.915318707766584 0.23091735107079034
122 0.9150843052339782 0.23077743228892367
123 0.9148522310074682 0.23063934537764416
124 0.9146224431478875 0.23050304278979944
125 0.9143949009756354 0.23036847877073133
126 0.9141695650118301 0.23023560929396752
127 0.9139463969228214 0.23010439199854205
128 0.9137253594678553 0.2299747861278454
129 0.9135064164497111 0.22984675246993086
130 0.9132895326681316 0.22972025329922563
131 0.9130746738758745 0.22959525231961614
132 0.9128618067372398 0.22947171460888752
