agg_error per_agent_error
0 6.969786434749669 6.91806554540849
1 6.780195941929183 6.680897500470966
2 6.597501932215817 6.454229995169518
3 6.421398000112006 6.237315580143251
4 6.251597406863551 6.029504894982386
5 6.087831176785053 5.830229029701039
6 5.929846427691507 5.638985356619932
7 5.777404903901768 5.45532613243371
8 5.630281684681461 5.278849313099289
9 5.488264044764328 5.109191137667631
10 5.351150446825363 4.946020127372095
11 5.218749648555022 4.7890322179964
12 5.09087990936812 4.637946800587739
13 4.967368283830437 4.4925034909775325
14 4.848049990648564 4.352459484718863
15 4.73276784758526 4.217587382845158
16 4.621371763968508 4.0876733968061245
17 4.513718283587281 3.96251585923981
18 4.409670171736465 3.841923981843662
19 4.309096041009134 3.7257168132663625
20 4.211870011155122 3.6137223592554752
21 4.117871398946793 3.5057768347397307
22 4.026984434529604 3.401724023478054
23 3.939098001198495 3.3014147256715805
24 3.8541053959413647 3.204706277749963
25 3.7719041084366784 3.1114621316003124
26 3.6923956164911047 3.0215514829584995
27 3.6154851961614436 2.93484894064962
28 3.5410817450285754 2.851234229944192
29 3.4690976172844836 2.770591924566189
30 3.399448469460775 2.6928112029103337
31 3.332053115772011 2.6177856248481675
32 3.26683339217273 2.5454129261650027
33 3.203714028335868 2.4755948282042786
34 3.1426225268546726 2.408236860727401
35 3.083489049052131 2.343248196346044
36 3.026246306853066 2.2805414951663234
37 2.970829460235917 2.2200327585131854
38 2.9171760198349705 2.1616411907892235
39 2.8652257543106883 2.105289068673265
40 2.814920602146567 2.0509016169872423
41 2.7662045875665906 1.998406890660376
42 2.7190237402984603 1.9477356623019961
43 2.6733260189350156 1.8988213149618218
44 2.6290612376700855 1.8515997397120854
45 2.58618099620597 1.8060092377317254
46 2.544638612648125 1.761990426610911
47 2.5043890592188496 1.7194861506257206
48 2.465388900636044 1.6784413947592762
49 2.4275962350157863 1.6388032022677765
50 2.3909706371686674 1.60052059560863
51 2.355473104169772 1.563544500563797
52 2.3210660030911 1.5278276734050418
53 2.2877130207931233 1.493324630959514
54 2.255379115679288 1.459991583444188
55 2.2240304713236334 1.4277863699465678
56 2.1936344518874846 1.3966683964368245
57 2.164159559246329 1.3665985762034227
58 2.1355753917527323 1.3375392726104536
59 2.1078526045654233 1.3094542440804091
60 2.0809628714785857 1.2823085912111334
61 2.054878848188985 1.2560687059402567
62 2.029574136941843 1.2307022226745818
63 2.0050232524993956 1.2061779713057617
64 1.98120158937888 1.182465932037179
65 1.9580853903092914 1.15953719195026
66 1.9356517158586364 1.1373639032415856
67 1.9138784151856918 1.115919243065083
68 1.8927440978723555 1.0951773749163436
69 1.8722281067946338 1.0751134114987244
70 1.8523104919921796 1.0557033790133605
71 1.8329719854980087 1.036924182817575
72 1.8141939770916693 1.0187535743984
73 1.7959584909406872 1.0011701196100637
74 1.7782481630965605 0.9841531681263332
75 1.761046219812977 0.9676828240605521
76 1.744336456655236 0.9517399177080682
77 1.7281032183711054 0.9363059783675451
78 1.7123313794945454 0.921363208199346
79 1.6970063256548438 0.9068944570808305
80 1.6821139355648167 0.8928831984199712
81 1.6676405636627358 0.8793135058902113
82 1.6535730233836463 0.8661700310509305
83 1.6398985710366754 0.8534379818192829
84 1.6266048902658348 0.8411031017604971
85 1.6136800770726905 0.8291516501650347
86 1.601112625380088 0.8175703828822052
87 1.5888914131169367 0.8063465338810543
88 1.5770056888047952 0.7954677975104534
89 1.5654450586277449 0.7849223114314335
90 1.5541994739677265 0.7746986401958424
91 1.5432592193882173 0.764785759446427
92 1.532614901049723 0.7551730407144042
93 1.5222574355412293 0.7458502367915203
94 1.5121780391123192 0.7368074676545027
95 1.5023682172912625 0.7280352069206516
96 1.4928197548749016 0.7195242688141685
97 1.4835247062767278 0.7112657956235944
98 1.4744753862200128 0.7032512456315112
99 1.465664360763374 0.6954723814983834
100 1.457084438646625 0.6879212590831226
101 1.448728662945187 0.6805902166836497
102 1.4405903030218112 0.6734718646813564
103 1.4326628467647504 0.6665590755740189
104 1.4249399931019386 0.6598449743823003
105 1.4174156447811208 0.6533229294155627
106 1.4100839014062407 0.646986543383266
107 1.4029390527207681 0.6408296448387605
108 1.395975572128981 0.634846279942794
109 1.3891881104465524 0.629030704534547
110 1.3825714898721209 0.6233773764984782
111 1.3761206981718146 0.6178809484157278
112 1.3698308830690151 0.6125362604892447
113 1.3636973468319165 0.60733833373224
114 1.3577155410517177 0.6022823634099634
115 1.35188106160455 0.5973637127251861
116 1.3461896437904954 0.5925779067381463
117 1.3406371576432894 0.5879206265120756
118 1.3352196034045556 0.5833877034757586
119 1.3299331071566272 0.5789751139949132
120 1.324773916608234 0.5746789741444994
121 1.3197383970275571 0.5704955346743563
122 1.3148230273173365 0.5664211761608773
123 1.3100243962269218 0.5624524043376943
124 1.3053391986963492 0.5585858455986316
