agg_error per_agent_error
0 7.093692579865249 9.805488703159034
1 7.173128725129821 9.487574697374907
2 7.20896197387059 9.165392304439854
3 7.240473535488935 8.97161342511503
4 7.270826759214075 8.858889017385572
5 7.300025601449208 8.790761308669225
6 7.328044153759225 8.747651931544112
7 7.354929386404953 8.719245899309836
8 7.380743213163258 8.699866788341126
9 7.405543260598018 8.686226031448218
10 7.4293813246552265 8.676331007708908
11 7.4523052824178855 8.668929795508443
12 7.474360610342565 8.663212906787475
13 7.495591096614481 8.658644882070451
14 7.516039032702082 8.654865100663248
15 7.53574516233598 8.651627255416628
16 7.554748555083623 8.64876130891347
17 7.573086486181312 8.64614897427953
18 7.59079435460991 8.643707572443443
19 7.60790564627899 8.6413792087582
20 7.624451938054916 8.639123401594038
21 7.640462934471644 8.636911993755817
22 7.655966528495404 8.634725598725465
23 7.670988878682876 8.632551093941967
24 7.685554496492946 8.630379837583098
25 7.699686338934607 8.628206390988971
26 7.713405902977442 8.626027598029516
27 7.7267333191664775 8.623841918684594
28 7.739687442677706 8.621648945083507
29 7.752285940654676 8.619449049392205
30 7.764545375115239 8.617243127531388
31 7.776481281044637 8.61503241288964
32 7.788108239524329 8.612818341365745
33 7.799439945908988 8.610602454167996
34 7.810489273174428 8.608386328445679
35 7.821268330631194 8.606171528458967
36 7.831788518242563 8.603959571903621
37 7.842060576809617 8.601751907402445
38 7.852094634295907 8.599549900200419
39 7.861900248564287 8.597354823856902
40 7.871486446791953 8.595167856289343
41 7.880861761818874 8.592990078940268
42 7.890034265671435 8.590822478151157
43 7.899011600488184 8.588665948060344
44 7.907801007059223 8.586521294517265
45 7.916409351175218 8.584389239637304
46 7.924843147967064 8.582270426720662
47 7.933108584402666 8.580165425333433
48 7.941211540093709 8.578074736405467
49 7.949157606552465 8.575998797241786
50 7.95695210502674 8.573937986376274
51 7.9646001030301194 8.571892628220104
52 7.97210642967444 8.569862997474992
53 7.979475689902212 8.56784932329467
54 7.986712277708085 8.565851793187335
