agg_error per_agent_error
0 12.091317174996945 12.091317174996945
1 11.435128786541007 11.31223086980026
2 10.850062453047892 10.625724095167623
3 10.31138915623022 9.997413208046321
4 9.81551452106752 9.421867868955204
5 9.3587383821599 8.893915453000783
6 8.937742403694273 8.40905726619024
7 8.549527313088165 7.963329651570469
8 8.19137400999167 7.553214307617208
9 7.860811009840542 7.1755688835023905
10 7.555587125794794 6.827572611810174
11 7.273648261944585 6.506682986018291
12 7.013117480302541 6.21060066434419
13 6.7722777078385805 5.937240585808098
14 6.549556600019134 5.684707846226084
15 6.343513188453771 5.451277276737065
16 6.152826022938031 5.235375946889839
17 5.976282580053412 5.035568013441861
18 5.812769757074215 4.850541478994082
19 5.661265305253673 4.679096528061492
20 5.520830083546665 4.5201351837057935
21 5.39060103461507 4.372652083484576
22 5.269784801125208 4.235726214839822
23 5.157651913040938 4.108513481131142
24 5.0535314866938315 3.9902399931289816
25 4.956806384504902 3.8801959989246617
26 4.866908790809418 3.7777303793225494
27 4.783316164646669 3.68224564688882
28 4.705547534881405 3.59319339569063
29 4.633160106818983 3.5100701559150598
30 4.565746152709943 3.4324136134100063
31 4.502930161323905 3.3597991590352936
32 4.44436622419285 3.291836736771944
33 4.389735638245597 3.2281679629759052
34 4.338744706429644 3.1684634921043
35 4.291122719582922 3.1124206067823694
36 4.246620104308084 3.059761012290894
37 4.205006722940354 3.0102288174934664
38 4.166070312907024 2.9635886859350533
39 4.129615053868861 2.919624142362961
40 4.095460252024324 2.87813602127663
41 4.0634391318583365 2.8389410453264903
42 4.033397726437569 2.8018705224729414
43 4.005193858102454 2.766769151799682
44 3.978696202089195 2.733493928764151
45 3.9537834262393465 2.7019131414722715
46 3.9303434005254836 2.671905450294611
47 3.9082724706438707 2.643359043804015
48 3.887474790403335 2.616170864617965
49 3.867861708077491 2.590245899278118
50 3.8493512022886733 2.565496526800002
51 3.831867363359531 2.5418419209824847
52 3.815339916405015 2.5192075019832405
53 3.7997037827462847 2.4975244330470385
54 3.7848986765109274 2.476729158621232
55 3.770868733543328 2.4567629804105966
56 3.757562169986744 2.437571668214102
57 3.744930968116659 2.4191051026518524
58 3.7329305872048097 2.4013169471333935
59 3.7215196973765226 2.384164346640903
60 3.710659934591988 2.3676076511042368
61 3.7003156750361486 2.3516101613309552
62 3.6904538273431076 2.3361378956249155
63 3.6810436412105076 2.321159375383062
64 3.672056531078074 2.30664542810288
65 3.6634659136534715 2.292569006363836
66 3.655247058168454 2.2789050214659197
67 3.6473769483399643 2.2656301905181224
68 3.639834155094807 2.2527228958702192
69 3.6325987191935987 2.2401630558732757
70 3.6256520429603953 2.2279320060386345
71 3.618976790389228 2.216012389742435
72 3.612556794958238 2.20438805769348
73 3.606376974536709 2.1930439754471838
74 3.600423252820333 2.181966138307735
75 3.594682486775953 2.1711414930151145
76 3.589142399619247 2.160557865663514
77 3.5837915188873795 2.150203895343481
78 3.5786191192042662 2.140068973042028
79 3.5736151693685425 2.130143185373414
80 3.568770283424317 2.1204172627485183
81 3.56407567540218 2.1108825316230675
82 3.559523117443136 2.101530870494562
83 3.5551049010412643 2.092354669344923
84 3.550813801162126 2.083346792250773
85 3.5466430430134426 2.0745005429060934
86 3.5425862712624556 2.065809632822952
87 3.5386375215108408 2.057268151995161
88 3.5347911938531262 2.0488705418273856
89 3.5310420283584296 2.04061157014832
90 3.5273850823280997 2.0324863081414057
91 3.5238157091935203 2.024490109040134
92 3.5203295389290927 2.016618588447443
93 3.516922459865329 2.0088676061501607
94 3.5135906017960084 2.0012332493099456
95 3.510330320281769 1.9937118169217891
96 3.5071381820601193 1.9862998054399943
97 3.5040109514789464 1.9789938954796449
98 3.5009455778770704 1.971790939509023
99 3.4979391838413596 1.9646879504552672
100 3.4949890542754134 1.9576820911518236
101 3.492092626219856 1.9507706645620086
102 3.489247479368948 1.9439511047182725
103 3.486451327232459 1.937220968321617
104 3.4837020088957145 1.930577926950071
105 3.480997481334321 1.9240197598292057
106 3.4783358122434236 1.91754434712145
107 3.475715173344389 1.911149663694395
108 3.4731338341346722 1.9048337733314638
109 3.470590156049182 1.8985948233512167
110 3.468082587003886 1.8924310396042583
111 3.465609656294592 1.8863407218191433
112 3.463169969825883 1.8803222392709658
113 3.4607622056470335 1.8743740267483653
114 3.4583851097735074 1.8684945807966153
115 3.4560374922741963 1.8626824562161866
116 3.4537182236060158 1.8569362627978236
117 3.4514262311788904 1.8512546622766202
118 3.4491604961353417 1.8456363654889651
119 3.446920050330086 1.840080129717483
120 3.4447039734961042 1.8345847562102322
121 3.442511390584646 1.8291490878615035
122 3.440341469267489 1.823772007042518
123 3.4381934175906776 1.818452433571248
124 3.4360664817697026 1.813189322811378
125 3.433959944116799 1.807981663891215
126 3.4318731210917175 1.802828478034042
127 3.429805361467917 1.7977288169920504
128 3.427756044606735 1.7926817615766004
129 3.4257245788325394 1.7876864202780747
130 3.423710399902444 1.7827419279691354
131 3.4217129695645325 1.7778474446856205
132 3.419731774199021 1.7730021544797636
133 3.4177663235371147 1.768205264340827
134 3.415816149452727 1.7634560031785615
135 3.413880804822516 1.7587536208653023
136 3.411959862450014 1.7540973873327543
137 3.4100529140499245 1.7494865917198634
138 3.408159569288902 1.7449205415683928
139 3.4062794548793947 1.740398562063091
140 3.4044122137233277 1.7359199953135558
141 3.402557504102665 1.7314841996750938
142 3.4007149989140273 1.7270905491060988
143 3.398884384944762 1.7227384325596036
144 3.3970653621880342 1.7184272534068739
145 3.395257643194623 1.7141564288910178
146 3.3934609524593067 1.7099253896087645
147 3.3916750258398256 1.7057335790186583
148 3.3898996100065415 1.7015804529740721
149 3.3881344619210334 1.6974654792795163
150 3.3863793483419884 1.6933881372688557
151 3.384634045356831 1.6893479174041222
152 3.3828983379376507 1.685344320893703
153 3.381172019520051 1.6813768593287663
154 3.379454891603656 1.677445054336872
155 3.3777467633730662 1.6735484372517626
156 3.3760474513381324 1.6696865487984232
157 3.374356778992496 1.6658589387925304
158 3.372674576489388 1.6620651658534915
159 3.371000680333756 1.6583047971303135
160 3.3693349330898306 1.6545774080395916
161 3.367677183103307 1.6508825820149524
162 3.366027284237356 1.6472199102673395
163 3.3643850956217194 1.6435889915555388
164 3.3627504814142126 1.6399894319664226
165 3.361123310573955 1.6364208447043755
166 3.3595034566457485 1.6328828498894365
167 3.3578907975549748 1.6293750743636997
168 3.356285215412497 1.6258971515055445
169 3.354686596329037 1.6224487210513039
170 3.3530948302385326 1.6190294289239897
171 3.35150981073002 1.6156389270687226
172 3.3499314348876017 1.612276873294533
173 3.3483596031380847 1.6089429311222232
174 3.346794219105905 1.6056367696379865
175 3.3452351894749555 1.6023580633525185
176 3.343682423856994 1.5991064920653426
177 3.34213583466627 1.5958817407341117
178 3.3405953370000807 1.5926834993486532
179 3.3390608485249498 1.5895114628095208
180 3.3375322893681516 1.5863653308108725
181 3.33600958201432 1.5832448077274446
182 3.334492651206875 1.580149602505456
183 3.332981423854054 1.5770794285572662
184 3.3314758289393005 1.5740340036596008
185 3.3299757974357966 1.5710130498552144
186 3.3284812622249644 1.5680162933578101
187 3.326992158018701 1.5650434644601021
188 3.3255084212851984 1.5620942974448582
189 3.3240299901781665 1.5591685304988236
190 3.322556804469279 1.556265905629373
191 3.3210888054837144 1.5533861685838073
192 3.319625936038621 1.5505290687711561
193 3.3181681403843695 1.5476943591864054
194 3.3167153641484712 1.5448817963370347
195 3.3152675542820265 1.5420911401717774
